time_ms,heading,roll,pitch,ax,ay,az,gx,gy,gz
1319464,184.31,-3.62,-17.44,-0.610,3.020,9.380,0.750,0.062,0.187
1319490,184.31,-3.62,-17.50,-0.600,3.060,9.380,0.812,0.062,0.062
1319512,184.31,-3.62,-17.50,-0.600,3.050,9.440,0.500,0.062,0.062
1319534,184.31,-3.62,-17.50,-0.620,3.070,9.430,-0.062,0.000,0.000
1319560,184.31,-3.62,-17.50,-0.600,3.010,9.400,-0.500,-0.062,0.000
1319582,184.31,-3.62,-17.50,-0.610,3.020,9.390,-0.250,-0.125,0.062
1319604,184.31,-3.62,-17.50,-0.610,3.020,9.380,-0.062,0.000,0.062
1319630,184.31,-3.62,-17.50,-0.630,3.040,9.420,0.562,0.125,0.062
1319652,184.37,-3.62,-17.50,-0.610,3.050,9.390,0.750,0.000,0.125
1319674,184.37,-3.62,-17.50,-0.600,3.060,9.410,0.625,0.062,0.062
1319696,184.37,-3.62,-17.50,-0.620,3.080,9.410,-0.125,-0.062,0.062
1319721,184.37,-3.62,-17.50,-0.600,3.030,9.390,-0.500,0.125,0.062
1319743,184.37,-3.62,-17.50,-0.580,3.020,9.380,-0.625,-0.250,0.125
1319767,184.37,-3.62,-17.50,-0.600,2.990,9.380,-0.187,-0.187,0.062
1319791,184.37,-3.62,-17.50,-0.600,3.020,9.380,0.187,0.125,0.000
1319813,184.37,-3.62,-17.50,-0.620,3.030,9.370,0.500,0.125,-0.125
1319835,184.37,-3.62,-17.50,-0.610,3.040,9.410,0.625,0.187,0.000
1319861,184.37,-3.62,-17.50,-0.600,3.080,9.410,0.312,0.250,0.000
1319883,184.37,-3.62,-17.50,-0.600,3.040,9.410,-0.062,0.000,0.062
1319905,184.37,-3.62,-17.50,-0.620,3.020,9.380,-0.250,0.125,-0.187
1319931,184.37,-3.62,-17.50,-0.620,3.050,9.370,-0.125,0.000,0.000
1319953,184.37,-3.62,-17.50,-0.600,3.000,9.370,0.062,-0.125,0.062
1319975,184.37,-3.62,-17.50,-0.610,3.030,9.420,0.250,-0.062,0.125
1319997,184.37,-3.62,-17.50,-0.590,3.010,9.410,0.437,-0.062,0.187
1320022,184.37,-3.62,-17.50,-0.600,3.030,9.380,0.125,-0.062,0.250
1320044,184.37,-3.62,-17.50,-0.600,3.030,9.390,-0.312,-0.187,0.250
1320067,184.37,-3.62,-17.50,-0.620,3.010,9.390,-0.937,-0.062,0.062
1320092,184.31,-3.62,-17.50,-0.580,3.010,9.370,-0.937,-0.187,-0.062
1320114,184.31,-3.62,-17.50,-0.570,3.020,9.390,-0.812,-0.250,-0.187
1320136,184.31,-3.62,-17.50,-0.560,3.030,9.470,-0.250,-0.187,-0.062
1320162,184.31,-3.62,-17.50,-0.620,3.040,9.500,0.562,0.062,-0.062
1320184,184.37,-3.62,-17.50,-0.640,3.030,9.430,1.312,0.250,-0.062
1320206,184.37,-3.62,-17.50,-0.650,3.040,9.330,1.187,0.187,0.062
1320232,184.37,-3.62,-17.50,-0.620,3.050,9.390,-0.812,-0.437,0.375
1320254,184.37,-3.62,-17.50,-0.550,3.020,9.400,-1.187,-0.500,0.375
1320276,184.31,-3.62,-17.50,-0.520,3.010,9.410,-0.812,0.062,0.062
1320298,184.31,-3.62,-17.50,-0.590,3.020,9.410,0.125,0.375,-0.187
1320323,184.31,-3.62,-17.50,-0.650,3.010,9.380,0.187,0.125,0.000
1320345,184.31,-3.62,-17.50,-0.650,2.990,9.330,0.250,-0.062,0.125
1320368,184.31,-3.62,-17.50,-0.580,3.010,9.370,0.375,0.187,0.062
1320393,184.31,-3.62,-17.50,-0.580,3.060,9.410,0.187,0.125,-0.062
1320415,184.31,-3.62,-17.50,-0.600,3.050,9.400,0.062,0.125,0.000
1320437,184.31,-3.62,-17.50,-0.620,3.060,9.440,-0.187,0.187,-0.187
1320463,184.31,-3.62,-17.50,-0.620,3.020,9.410,-0.125,-0.312,0.125
1320485,184.31,-3.62,-17.50,-0.620,3.010,9.390,-0.125,-0.312,0.125
1320507,184.31,-3.62,-17.50,-0.610,2.980,9.380,0.062,-0.062,0.062
1320533,184.31,-3.62,-17.50,-0.590,3.010,9.420,0.312,0.000,0.187
1320555,184.31,-3.62,-17.50,-0.580,3.020,9.390,0.500,-0.125,0.000
1320577,184.31,-3.62,-17.50,-0.600,3.040,9.390,0.500,-0.062,0.125
1320599,184.31,-3.62,-17.50,-0.600,3.040,9.410,0.187,0.125,0.000
1320624,184.31,-3.62,-17.50,-0.600,3.040,9.410,0.000,0.125,0.000
1320646,184.31,-3.62,-17.50,-0.580,3.020,9.380,-0.062,0.187,0.062
1320669,184.31,-3.62,-17.50,-0.600,3.040,9.410,-0.062,0.250,-0.062
1320694,184.31,-3.62,-17.50,-0.610,3.010,9.370,-0.187,0.250,-0.125
1320716,184.31,-3.62,-17.50,-0.600,3.020,9.380,-0.062,0.187,-0.062
1320738,184.31,-3.62,-17.50,-0.620,3.000,9.410,-0.062,0.062,0.000
1320764,184.31,-3.62,-17.50,-0.590,3.020,9.380,0.250,0.062,0.000
1320786,184.31,-3.62,-17.50,-0.600,3.030,9.390,0.125,-0.062,-0.062
1320808,184.31,-3.62,-17.50,-0.640,3.020,9.390,0.187,0.250,0.062
1320834,184.31,-3.62,-17.50,-0.620,3.040,9.400,0.062,-0.125,0.062
1320856,184.31,-3.62,-17.50,-0.580,3.010,9.390,-0.062,-0.250,0.062
1320878,184.31,-3.62,-17.50,-0.610,3.030,9.390,-0.062,-0.250,0.125
1320900,184.31,-3.62,-17.50,-0.590,3.030,9.410,0.000,-0.062,0.187
1320925,184.31,-3.62,-17.50,-0.600,3.040,9.380,0.000,0.000,0.187
1320947,184.31,-3.62,-17.50,-0.600,3.030,9.390,0.125,0.125,-0.062
1320970,184.31,-3.62,-17.50,-0.610,3.040,9.410,0.062,0.000,0.125
1320995,184.31,-3.62,-17.50,-0.640,3.040,9.390,-0.062,-0.062,0.062
1321017,184.31,-3.62,-17.50,-0.600,3.000,9.380,0.000,-0.062,-0.062
1321039,184.31,-3.62,-17.50,-0.590,3.020,9.380,0.125,-0.187,0.062
1321065,184.31,-3.62,-17.50,-0.600,3.030,9.390,0.000,0.062,-0.062
1321087,184.31,-3.62,-17.50,-0.610,3.030,9.410,0.125,0.125,-0.125
1321109,184.31,-3.62,-17.50,-0.610,3.030,9.420,0.125,0.375,-0.062
1321135,184.31,-3.62,-17.50,-0.630,3.030,9.400,-0.125,-0.250,-0.062
1321157,184.31,-3.62,-17.50,-0.610,3.020,9.380,-0.187,-0.062,0.062
1321179,184.31,-3.62,-17.50,-0.580,3.030,9.420,-0.250,-0.125,0.125
1321201,184.31,-3.62,-17.50,-0.600,3.000,9.390,0.062,0.000,0.000
1321226,184.31,-3.62,-17.50,-0.610,3.020,9.380,0.187,-0.125,0.062
1321248,184.31,-3.62,-17.50,-0.600,3.030,9.380,0.187,0.125,0.062
1321271,184.31,-3.62,-17.50,-0.600,3.040,9.430,0.312,-0.062,-0.062
1321296,184.31,-3.62,-17.50,-0.600,3.020,9.410,0.250,0.125,-0.062
1321318,184.31,-3.62,-17.50,-0.620,3.030,9.400,-0.125,0.187,-0.062
1321340,184.31,-3.62,-17.50,-0.600,3.040,9.410,-0.187,0.000,0.000
1321366,184.31,-3.62,-17.50,-0.620,3.010,9.380,-0.250,-0.062,0.125
1321388,184.31,-3.62,-17.50,-0.600,3.010,9.400,-0.187,-0.250,-0.062
1321410,184.31,-3.62,-17.50,-0.600,3.010,9.410,0.125,-0.062,0.062
1321436,184.31,-3.62,-17.50,-0.600,3.030,9.410,0.312,0.000,0.000
1321458,184.31,-3.62,-17.50,-0.590,3.030,9.390,0.312,0.062,0.000
1321480,184.31,-3.62,-17.50,-0.600,3.050,9.420,0.062,-0.062,0.000
1321502,184.31,-3.62,-17.50,-0.600,3.050,9.430,-0.250,-0.062,-0.125
1321527,184.31,-3.62,-17.50,-0.600,3.010,9.380,-0.312,0.125,-0.125
1321549,184.31,-3.62,-17.50,-0.590,3.010,9.400,-0.250,0.062,0.000
1321572,184.31,-3.62,-17.50,-0.580,3.030,9.390,0.062,0.062,0.000
1321597,184.31,-3.62,-17.50,-0.600,3.010,9.410,0.375,0.187,0.000
1321619,184.31,-3.62,-17.50,-0.600,3.040,9.380,0.250,0.000,0.000
1321641,184.31,-3.62,-17.50,-0.620,3.050,9.390,0.187,0.125,-0.062
1321667,184.31,-3.62,-17.50,-0.620,3.010,9.430,-0.187,0.125,-0.062
1321689,184.31,-3.62,-17.50,-0.610,3.030,9.380,-0.250,-0.125,0.062
1321711,184.31,-3.62,-17.50,-0.610,3.030,9.390,-0.125,0.062,-0.125
1321737,184.31,-3.62,-17.50,-0.600,3.010,9.400,0.125,-0.062,-0.125
1321759,184.31,-3.62,-17.50,-0.640,3.010,9.400,0.187,0.125,0.062
1321781,184.31,-3.62,-17.50,-0.630,3.010,9.430,0.312,0.062,0.000
1321803,184.31,-3.62,-17.50,-0.600,3.030,9.420,0.000,-0.062,0.125
1321828,184.31,-3.62,-17.50,-0.590,3.040,9.390,0.062,-0.062,0.062
1321850,184.31,-3.62,-17.50,-0.600,3.040,9.400,-0.250,-0.125,0.062
1321872,184.31,-3.62,-17.50,-0.610,3.010,9.400,-0.187,-0.125,0.000
1321898,184.31,-3.62,-17.50,-0.610,3.020,9.390,0.000,0.125,-0.125
1321920,184.31,-3.62,-17.50,-0.610,3.040,9.400,0.125,-0.062,0.000
1321942,184.31,-3.62,-17.50,-0.590,3.010,9.390,0.187,-0.125,0.062
1321968,184.31,-3.62,-17.50,-0.600,3.050,9.430,0.250,0.062,0.000
1321990,184.31,-3.62,-17.50,-0.600,3.030,9.420,0.000,-0.062,0.000
1322012,184.31,-3.62,-17.50,-0.620,3.040,9.380,-0.062,0.062,0.000
1322038,184.31,-3.62,-17.50,-0.610,3.020,9.400,-0.250,0.125,-0.062
1322060,184.31,-3.62,-17.50,-0.630,3.010,9.400,-0.187,0.000,0.062
1322082,184.31,-3.62,-17.50,-0.600,3.020,9.390,-0.062,-0.062,0.062
1322104,184.31,-3.62,-17.50,-0.600,3.010,9.410,0.250,-0.187,0.062
1322129,184.31,-3.62,-17.50,-0.600,3.030,9.400,0.250,0.187,0.000
1322151,184.31,-3.62,-17.50,-0.580,3.030,9.450,0.312,-0.187,0.000
1322173,184.31,-3.62,-17.50,-0.620,3.050,9.400,0.125,0.125,0.000
1322199,184.31,-3.62,-17.50,-0.610,3.000,9.390,-0.187,-0.062,0.000
1322221,184.31,-3.62,-17.50,-0.600,3.030,9.370,-0.187,-0.062,0.000
1322243,184.31,-3.62,-17.50,-0.590,3.020,9.380,-0.062,-0.062,0.062
1322269,184.31,-3.62,-17.50,-0.600,3.010,9.380,0.187,-0.062,0.062
1322291,184.31,-3.62,-17.50,-0.600,3.040,9.380,0.312,-0.187,0.062
1322313,184.31,-3.62,-17.50,-0.620,3.050,9.390,0.187,0.000,0.000
1322339,184.31,-3.62,-17.50,-0.620,3.030,9.390,-0.125,0.187,0.000
1322361,184.31,-3.62,-17.50,-0.590,3.020,9.390,-0.187,0.062,-0.062
1322383,184.31,-3.62,-17.50,-0.600,3.010,9.420,-0.250,-0.187,-0.062
1322405,184.31,-3.62,-17.50,-0.600,3.020,9.420,-0.062,0.062,-0.062
1322430,184.31,-3.62,-17.50,-0.600,3.010,9.430,0.062,0.125,-0.125
1322452,184.31,-3.62,-17.50,-0.610,3.040,9.390,0.250,0.000,0.000
1322474,184.31,-3.62,-17.50,-0.600,3.020,9.390,0.250,0.000,-0.062
1322500,184.31,-3.62,-17.50,-0.600,3.030,9.400,-0.187,0.062,-0.062
1322522,184.31,-3.62,-17.50,-0.600,3.020,9.390,-0.062,0.000,-0.062
1322544,184.31,-3.62,-17.50,-0.620,3.020,9.410,-0.187,-0.187,0.062
1322570,184.31,-3.62,-17.50,-0.600,3.020,9.400,0.062,-0.187,0.125
1322592,184.31,-3.62,-17.50,-0.610,3.020,9.390,0.062,-0.062,0.062
1322614,184.31,-3.62,-17.50,-0.610,3.020,9.380,0.062,-0.062,0.000
1322641,184.31,-3.62,-17.50,-0.600,3.030,9.430,0.062,0.125,0.062
1322663,184.31,-3.62,-17.50,-0.610,3.050,9.390,0.000,-0.125,0.062
1322687,184.31,-3.62,-17.50,-0.610,3.040,9.410,0.062,0.000,0.125
1322711,184.31,-3.62,-17.50,-0.600,3.040,9.390,-0.062,0.062,0.125
1322733,184.31,-3.62,-17.50,-0.600,3.040,9.390,-0.125,0.000,0.000
1322755,184.31,-3.62,-17.50,-0.590,3.010,9.430,0.062,-0.250,0.000
1322781,184.31,-3.62,-17.50,-0.610,3.020,9.400,0.000,-0.062,0.187
1322803,184.31,-3.62,-17.50,-0.620,3.020,9.390,0.062,0.000,0.062
1322825,184.31,-3.62,-17.50,-0.600,3.030,9.380,0.062,-0.062,0.125
1322851,184.31,-3.62,-17.50,-0.600,3.020,9.400,0.125,-0.062,0.062
1322873,184.31,-3.62,-17.50,-0.630,3.060,9.400,0.125,0.000,0.000
1322895,184.31,-3.62,-17.50,-0.600,3.030,9.390,-0.062,0.000,0.000
1322922,184.31,-3.62,-17.50,-0.600,3.010,9.410,-0.062,0.250,-0.062
1322944,184.31,-3.62,-17.50,-0.600,3.020,9.420,-0.062,-0.062,0.125
1322968,184.31,-3.62,-17.50,-0.610,3.050,9.400,0.000,-0.062,-0.062
1322992,184.31,-3.62,-17.50,-0.620,3.020,9.400,0.187,0.125,0.000
1323014,184.31,-3.62,-17.50,-0.630,3.020,9.400,0.125,0.000,0.187
1323036,184.31,-3.62,-17.50,-0.600,3.040,9.400,0.000,-0.062,0.187
1323058,184.31,-3.62,-17.50,-0.590,3.030,9.430,-0.250,0.187,-0.125
1323082,184.31,-3.62,-17.50,-0.620,3.040,9.380,-0.125,0.250,-0.062
1323104,184.31,-3.62,-17.50,-0.600,3.010,9.380,-0.250,-0.125,-0.125
1323126,184.31,-3.62,-17.50,-0.620,3.020,9.400,-0.187,-0.062,0.062
1323152,184.31,-3.62,-17.50,-0.590,3.020,9.410,0.062,0.000,-0.187
1323174,184.31,-3.62,-17.50,-0.600,3.040,9.410,0.062,0.250,0.000
1323196,184.31,-3.62,-17.50,-0.600,3.020,9.390,0.062,-0.062,0.000
1323222,184.31,-3.62,-17.50,-0.620,3.030,9.410,0.000,0.000,-0.125
1323244,184.31,-3.62,-17.50,-0.640,3.030,9.400,-0.125,-0.125,0.000
1323266,184.31,-3.62,-17.50,-0.600,3.040,9.400,-0.062,-0.187,0.062
1323293,184.31,-3.62,-17.50,-0.600,3.040,9.410,0.000,-0.062,-0.062
1323315,184.31,-3.62,-17.50,-0.600,3.020,9.380,0.125,0.062,0.125
1323337,184.31,-3.62,-17.50,-0.620,3.020,9.390,0.062,0.062,0.000
1323359,184.31,-3.62,-17.50,-0.620,3.020,9.390,-0.062,0.062,-0.187
1323383,184.31,-3.62,-17.50,-0.610,3.040,9.410,0.000,-0.187,0.000
1323405,184.31,-3.62,-17.50,-0.610,3.020,9.400,-0.125,-0.312,-0.062
1323427,184.31,-3.62,-17.50,-0.600,3.020,9.390,-0.062,-0.062,-0.062
1323454,184.31,-3.62,-17.50,-0.600,3.020,9.400,0.187,0.000,0.000
1323476,184.31,-3.62,-17.50,-0.600,3.050,9.380,0.125,0.000,-0.062
1323501,184.31,-3.62,-17.50,-0.610,3.010,9.400,-0.062,0.062,0.000
1323524,184.31,-3.62,-17.50,-0.620,3.030,9.380,-0.187,-0.187,0.125
1323546,184.31,-3.62,-17.50,-0.630,3.010,9.380,-0.250,0.000,-0.125
1323570,184.31,-3.62,-17.50,-0.600,3.010,9.390,-0.250,0.000,0.000
1323594,184.31,-3.62,-17.50,-0.600,3.030,9.400,-0.062,0.125,0.000
1323616,184.31,-3.62,-17.50,-0.590,3.020,9.400,0.250,0.125,-0.062
1323638,184.31,-3.62,-17.50,-0.610,3.040,9.420,0.187,0.062,-0.062
1323660,184.31,-3.62,-17.50,-0.630,3.040,9.390,0.000,-0.062,-0.125
1323684,184.31,-3.62,-17.50,-0.600,3.020,9.420,-0.125,-0.187,0.000
1323706,184.31,-3.62,-17.50,-0.610,3.010,9.420,-0.187,0.000,-0.062
1323728,184.31,-3.62,-17.50,-0.600,3.010,9.390,-0.312,-0.062,0.000
1323754,184.31,-3.62,-17.50,-0.620,3.010,9.400,0.000,0.187,-0.125
1323776,184.31,-3.62,-17.50,-0.640,3.020,9.390,0.250,0.187,-0.125
1323798,184.31,-3.62,-17.50,-0.620,3.040,9.390,0.187,0.062,0.062
1323824,184.31,-3.62,-17.50,-0.600,3.010,9.390,-0.125,0.125,0.125
1323846,184.31,-3.62,-17.50,-0.600,3.020,9.420,-0.125,-0.125,0.062
1323868,184.31,-3.62,-17.50,-0.600,3.050,9.380,-0.187,0.187,0.000
1323895,184.31,-3.62,-17.50,-0.610,3.020,9.380,-0.125,0.000,0.000
1323917,184.31,-3.62,-17.50,-0.630,3.010,9.380,-0.062,-0.250,0.125
1323939,184.31,-3.62,-17.50,-0.610,3.030,9.410,0.000,-0.125,-0.062
1323961,184.31,-3.62,-17.50,-0.610,3.030,9.380,0.125,-0.062,0.000
1323986,184.31,-3.62,-17.50,-0.610,3.020,9.410,0.125,0.062,-0.062
1324008,184.31,-3.62,-17.50,-0.600,3.020,9.390,-0.125,0.000,0.125
1324035,184.31,-3.62,-17.50,-0.630,3.040,9.400,-0.062,-0.125,-0.062
1324057,184.31,-3.62,-17.50,-0.580,3.030,9.400,-0.062,-0.062,-0.062
1324079,184.31,-3.62,-17.50,-0.600,3.020,9.380,0.000,0.187,-0.187
1324106,184.31,-3.62,-17.50,-0.620,3.030,9.410,0.187,0.125,-0.062
1324128,184.31,-3.62,-17.50,-0.610,3.020,9.410,0.187,0.062,0.000
1324152,184.31,-3.62,-17.50,-0.600,3.020,9.390,0.125,-0.062,0.062
1324176,184.31,-3.62,-17.50,-0.620,3.030,9.420,0.000,-0.062,0.000
1324198,184.31,-3.62,-17.50,-0.600,3.020,9.380,-0.062,0.000,-0.062
1324221,184.31,-3.62,-17.50,-0.600,3.040,9.410,-0.062,0.125,0.000
1324246,184.31,-3.62,-17.50,-0.600,3.030,9.410,-0.062,0.125,0.000
1324268,184.31,-3.62,-17.50,-0.600,3.020,9.370,-0.062,0.312,-0.187
1324290,184.31,-3.62,-17.50,-0.620,3.020,9.390,0.187,0.125,-0.125
1324312,184.31,-3.62,-17.50,-0.620,3.010,9.400,0.062,0.125,0.000
1324337,184.31,-3.62,-17.50,-0.610,3.010,9.380,0.125,-0.125,0.062
1324359,184.31,-3.62,-17.50,-0.600,3.030,9.400,0.062,0.000,0.000
1324383,184.31,-3.62,-17.50,-0.620,3.050,9.420,-0.125,0.250,-0.062
1324407,184.31,-3.62,-17.50,-0.600,3.030,9.410,-0.125,0.125,0.000
1324429,184.31,-3.62,-17.50,-0.600,3.030,9.410,0.125,0.062,-0.062
1324453,184.31,-3.62,-17.50,-0.600,3.040,9.380,-0.062,0.125,-0.062
1324477,184.31,-3.62,-17.50,-0.620,3.050,9.380,0.250,-0.187,-0.062
1324499,184.31,-3.62,-17.50,-0.600,3.010,9.410,0.187,0.187,-0.125
1324521,184.31,-3.62,-17.50,-0.600,3.050,9.400,-0.062,0.000,0.062
1324547,184.31,-3.62,-17.50,-0.600,3.030,9.430,0.000,-0.062,0.062
1324569,184.31,-3.62,-17.50,-0.600,3.030,9.390,-0.062,-0.062,0.000
1324591,184.31,-3.62,-17.50,-0.620,3.010,9.400,-0.062,0.062,-0.187
1324613,184.31,-3.62,-17.50,-0.630,3.030,9.410,0.125,-0.125,0.062
1324638,184.31,-3.62,-17.50,-0.610,3.020,9.410,0.062,0.000,-0.125
1324660,184.31,-3.62,-17.50,-0.600,3.040,9.400,0.187,0.000,0.000
1324685,184.31,-3.62,-17.50,-0.610,3.020,9.400,0.062,0.250,-0.125
1324708,184.31,-3.62,-17.50,-0.600,3.080,9.410,0.000,-0.125,-0.062
1324730,184.31,-3.62,-17.50,-0.600,3.030,9.390,-0.062,0.187,-0.062
1324754,184.31,-3.62,-17.50,-0.600,3.020,9.390,-0.125,-0.062,0.062
1324778,184.31,-3.62,-17.50,-0.600,3.030,9.410,-0.125,-0.125,0.000
1324800,184.31,-3.62,-17.50,-0.620,3.030,9.380,0.000,0.062,0.000
1324822,184.31,-3.62,-17.50,-0.610,3.020,9.400,0.062,0.062,0.062
1324848,184.31,-3.62,-17.50,-0.600,3.030,9.410,0.187,-0.062,0.062
1324870,184.31,-3.62,-17.50,-0.630,3.020,9.380,0.250,-0.125,0.062
1324892,184.31,-3.62,-17.50,-0.610,3.040,9.410,0.125,-0.125,0.000
1324914,184.31,-3.62,-17.50,-0.600,3.040,9.400,-0.125,0.125,0.062
1324939,184.31,-3.62,-17.50,-0.600,3.010,9.440,-0.125,0.062,-0.125
1324961,184.31,-3.62,-17.50,-0.600,3.020,9.380,-0.125,-0.062,-0.125
1324986,184.31,-3.62,-17.50,-0.620,3.010,9.390,0.062,-0.062,-0.125
1325009,184.31,-3.62,-17.50,-0.610,3.010,9.400,0.125,-0.062,0.062
1325031,184.31,-3.62,-17.50,-0.610,3.030,9.390,0.125,-0.062,0.062
1325054,184.31,-3.62,-17.50,-0.600,3.040,9.400,0.062,0.125,0.000
1325079,184.31,-3.62,-17.50,-0.600,3.030,9.400,0.000,0.125,-0.062
1325101,184.31,-3.62,-17.50,-0.630,3.030,9.400,-0.062,0.125,-0.062
1325123,184.31,-3.62,-17.50,-0.610,3.020,9.380,-0.187,0.000,-0.062
1325149,184.31,-3.62,-17.50,-0.610,3.020,9.420,-0.125,0.062,0.000
1325171,184.31,-3.62,-17.50,-0.610,3.040,9.410,0.062,-0.062,-0.062
1325193,184.31,-3.62,-17.50,-0.580,3.020,9.400,0.000,0.000,-0.062
1325215,184.31,-3.62,-17.50,-0.590,3.040,9.390,0.125,-0.125,0.125
1325240,184.31,-3.62,-17.50,-0.600,3.030,9.400,0.000,0.000,0.000
1325262,184.31,-3.62,-17.50,-0.600,3.030,9.390,0.000,0.062,-0.125
1325287,184.31,-3.62,-17.50,-0.610,3.010,9.390,-0.125,-0.062,-0.125
1325310,184.31,-3.62,-17.50,-0.620,3.020,9.400,-0.187,-0.125,-0.062
1325332,184.31,-3.62,-17.50,-0.600,3.010,9.410,0.000,-0.125,0.000
1325355,184.31,-3.62,-17.50,-0.600,3.010,9.390,0.125,-0.125,0.000
1325380,184.31,-3.62,-17.50,-0.600,3.010,9.390,0.000,0.125,0.000
1325402,184.31,-3.62,-17.50,-0.610,3.030,9.370,0.125,-0.125,0.000
1325424,184.31,-3.62,-17.50,-0.610,3.040,9.390,0.125,-0.125,0.062
1325450,184.31,-3.62,-17.50,-0.600,3.030,9.410,-0.125,-0.062,0.000
1325472,184.31,-3.62,-17.50,-0.620,3.010,9.370,-0.062,0.062,-0.062
1325494,184.31,-3.62,-17.50,-0.620,3.020,9.380,0.000,-0.062,0.062
1325516,184.31,-3.62,-17.50,-0.600,3.020,9.430,0.000,-0.125,0.125
1325541,184.31,-3.62,-17.50,-0.620,3.030,9.390,0.000,0.000,0.000
1325563,184.31,-3.62,-17.50,-0.630,3.000,9.420,0.000,0.000,-0.125
1325588,184.31,-3.62,-17.50,-0.600,3.040,9.380,0.062,-0.062,0.000
1325611,184.31,-3.62,-17.50,-0.630,3.040,9.390,0.062,-0.125,0.062
1325633,184.31,-3.62,-17.50,-0.600,3.010,9.400,-0.062,-0.125,0.062
1325656,184.31,-3.62,-17.50,-0.590,3.010,9.400,0.062,-0.062,0.000
1325681,184.31,-3.62,-17.50,-0.620,3.010,9.390,0.062,0.125,-0.062
1325703,184.31,-3.62,-17.50,-0.620,3.040,9.390,-0.062,-0.125,0.000
1325725,184.31,-3.62,-17.50,-0.610,3.030,9.390,-0.250,0.062,0.062
1325751,184.31,-3.62,-17.50,-0.600,3.040,9.430,0.000,0.000,-0.125
1325773,184.31,-3.62,-17.50,-0.600,3.000,9.390,0.000,-0.125,0.062
1325795,184.31,-3.62,-17.50,-0.590,3.050,9.410,-0.062,0.250,-0.125
1325817,184.31,-3.62,-17.50,-0.600,3.020,9.390,0.062,-0.125,0.000
1325842,184.31,-3.62,-17.50,-0.610,3.030,9.390,0.062,0.125,0.000
1325864,184.31,-3.62,-17.50,-0.610,3.020,9.380,-0.125,0.125,-0.187
1325887,184.31,-3.62,-17.50,-0.620,3.020,9.380,-0.187,0.000,0.000
1325912,184.31,-3.62,-17.50,-0.600,3.000,9.400,-0.125,0.062,0.000
1325934,184.31,-3.62,-17.50,-0.600,3.010,9.400,0.000,0.000,0.000
1325956,184.31,-3.62,-17.50,-0.600,3.020,9.400,-0.062,-0.062,0.000
1325982,184.31,-3.62,-17.50,-0.600,3.040,9.380,0.062,0.187,0.000
1326004,184.31,-3.62,-17.50,-0.610,3.040,9.380,0.000,0.000,0.062
1326026,184.31,-3.62,-17.50,-0.600,3.040,9.410,0.000,-0.062,0.062
1326052,184.31,-3.62,-17.50,-0.610,3.010,9.410,-0.062,-0.125,0.000
1326074,184.31,-3.62,-17.50,-0.600,3.010,9.380,0.000,0.125,0.062
1326096,184.31,-3.62,-17.50,-0.610,3.020,9.410,-0.125,0.125,-0.062
1326118,184.31,-3.62,-17.50,-0.610,3.030,9.390,0.062,-0.125,0.000
1326143,184.31,-3.62,-17.50,-0.610,3.030,9.400,0.000,0.000,0.062
1326165,184.31,-3.62,-17.50,-0.620,3.020,9.420,0.187,-0.125,-0.062
1326189,184.31,-3.62,-17.50,-0.600,3.030,9.400,0.062,0.000,-0.062
1326213,184.31,-3.62,-17.50,-0.610,3.000,9.400,-0.062,-0.187,0.000
1326235,184.31,-3.62,-17.50,-0.600,3.030,9.380,-0.062,0.062,-0.062
1326257,184.31,-3.62,-17.50,-0.590,3.020,9.420,-0.125,0.000,0.000
1326283,184.31,-3.62,-17.50,-0.610,3.040,9.380,0.062,0.187,-0.062
1326305,184.31,-3.62,-17.50,-0.600,3.010,9.400,-0.062,-0.062,0.062
1326327,184.31,-3.62,-17.50,-0.610,3.010,9.390,0.062,0.000,-0.062
1326353,184.31,-3.62,-17.50,-0.610,3.020,9.410,0.187,-0.250,-0.062
1326375,184.31,-3.62,-17.50,-0.610,3.030,9.390,0.125,0.000,-0.062
1326397,184.31,-3.62,-17.50,-0.610,3.020,9.410,0.000,-0.250,-0.062
1326419,184.31,-3.62,-17.50,-0.610,3.050,9.400,0.000,0.187,-0.062
1326444,184.31,-3.62,-17.50,-0.600,3.050,9.380,0.000,0.125,-0.062
1326466,184.31,-3.62,-17.50,-0.600,3.030,9.420,-0.062,-0.062,-0.062
1326490,184.31,-3.62,-17.50,-0.630,3.020,9.390,-0.187,0.000,-0.062
1326514,184.31,-3.62,-17.50,-0.600,3.010,9.380,-0.125,0.000,0.062
1326536,184.31,-3.62,-17.50,-0.590,3.020,9.400,0.187,-0.062,0.062
1326558,184.31,-3.62,-17.50,-0.600,3.030,9.410,0.250,0.187,0.062
1326584,184.31,-3.62,-17.50,-0.620,3.030,9.380,0.125,0.125,-0.187
1326606,184.31,-3.62,-17.50,-0.600,3.040,9.410,-0.062,0.000,0.062
1326628,184.31,-3.62,-17.50,-0.610,3.050,9.400,-0.250,-0.062,0.000
1326654,184.31,-3.62,-17.50,-0.570,2.990,9.400,-0.187,0.125,0.062
1326676,184.31,-3.62,-17.50,-0.620,3.020,9.380,-0.125,-0.062,0.125
1326698,184.31,-3.62,-17.50,-0.620,3.020,9.400,-0.062,0.062,-0.062
1326720,184.31,-3.62,-17.50,-0.580,3.010,9.360,0.000,0.125,0.000
1326745,184.31,-3.62,-17.50,-0.600,3.040,9.410,0.062,0.187,0.000
